Surname,First name,OU Computer Username,Personal Identifier,Institution,Department,Email address,State,Started on,Completed,Time taken,Grade/20.00,Q. 1 /1.00,Q. 2 /1.00,Q. 3 /1.00,Q. 4 /1.00,Q. 5 /1.00,Q. 6 /1.00,Q. 7 /1.00,Q. 8 /1.00,Q. 9 /1.00,Q. 10 /1.00,Q. 11 /1.00,Q. 12 /1.00,Q. 13 /1.00,Q. 14 /1.00,Q. 15 /1.00,Q. 16 /1.00,Q. 17 /1.00,Q. 18 /1.00,Q. 19 /1.00,Q. 20 /1.00
f16a68b6c81a934827d75979de772e44,1e16004fc9b50eea536b48a333c82ad7,3e233396a3899d46d65aba0d673f20ef,136f7715a41905d43e14e33510ca9d00,,,616e9410ffb58b25a9935c87404a9a34,Finished,22 Mar 2016  00:14,22 Mar 2016  00:46,32 mins 29 secs,15.14,1.00,1.00,0.00,0.33,0.89,0.78,0.92,1.00,1.00,0.00,0.78,0.78,0.67,1.00,1.00,1.00,1.00,-,1.00,1.00
ac58fafe39afded7795aca9806ca4be1,888d81cdeb725defeb2396c9378ea915,d8fbfbcf48486b91c951eb1e260d33b8,efbd818d8bbcdd9eb1971ba5e0113211,,,fd63168e83cec60e222e0b120088b289,Finished,22 Mar 2016  00:28,22 Mar 2016  01:23,55 mins 4 secs,18.11,1.00,1.00,1.00,1.00,1.00,0.89,1.00,1.00,1.00,1.00,1.00,0.89,1.00,1.00,1.00,1.00,1.00,0.00,0.33,1.00
9ce703e00544bfdfb89ec50c13803dbe,1c327a6a15356237ee322090bf960044,43c9adf6c7c9b28938571dca889b1cb1,ac4384c88ce32b73f8f35872eb4d01e1,,,2408eb0fc373d688ee30d93523103c92,Finished,22 Mar 2016  03:50,22 Mar 2016  04:14,23 mins 14 secs,18.11,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.89,1.00,0.00,1.00,1.00,1.00,1.00,0.89,1.00,0.67,0.67,1.00,1.00
e7ac76014a930985eddbac13a7fb87fe,7a0296ee624107fa2ff56f1116eef389,f3b1ab782075149d1728488eb9b132e5,d1b4414f0254c5f2336f5d7e9c89fc47,,,22326b94016688ab52fd53baf1d6b9e9,Finished,22 Mar 2016  14:03, 3 Apr 2016  21:16,12 days 6 hours,18.78,1.00,1.00,1.00,0.67,0.89,0.78,1.00,1.00,0.89,1.00,1.00,0.89,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.67
62a89fc9a21d890e10adc7920833727e,cfeba0612e69e7ca32e0560e3acb411d,49b9b9478b2d78a8a4c3b2b6911556fd,bea41dbb40b087bd7f805703382d1fda,,,35a28f0c1c4ea00012428e84e470721d,Finished,22 Mar 2016  14:15,22 Mar 2016  14:32,16 mins 41 secs,18.67,1.00,0.67,1.00,1.00,0.89,1.00,1.00,0.89,1.00,1.00,1.00,1.00,1.00,1.00,0.22,1.00,1.00,1.00,1.00,1.00
4107f4ed23a99c9d037727ba45e5966e,eeeb38b03e035bc3917ae0af79bddad1,40d730cd8ce331c0c6a8355f7f3d96a7,aa04c836e2c809b3a1493eaf71cb41fd,,,73ebfebce7016396ff14e10fffa6c7e3,Finished,22 Mar 2016  16:19,22 Mar 2016  17:53,1 hour 34 mins,19.39,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.67,0.89,0.83
96ef2370262bb07cbb3ebf0bf42e38ca,a549bb5e3d8f35c5375e4dee876278f6,4bba01219d333e67b14ca3a939736dd2,a6af38254ab549c252432c0c91f0e3ef,,,5a160e3f50ba80a59a4991ad615f228d,Finished,22 Mar 2016  18:37,22 Mar 2016  20:17,1 hour 40 mins,17.06,1.00,1.00,1.00,1.00,1.00,0.00,0.50,0.89,1.00,0.33,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.67,1.00,0.67
83f46378192a1a31275cde139981f2da,30579382ea9601a29431ae1907ad73de,6e06d5898685fe4e589a884c61bf5f02,68f1c02dffe3da286ec6e599c75c79f1,,,6af84673193c7ec5d7bec3629e41fcf6,Finished,22 Mar 2016  19:13,22 Mar 2016  23:37,4 hours 23 mins,19.33,1.00,1.00,0.67,1.00,1.00,0.89,1.00,1.00,0.89,0.89,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2b6706084935cf216a30485301ba3357,bc4119c3cbe7686569deb4faab197326,c240a0f68e5bb677b6fad32fa3b1e94d,38f2c8a01318e46cd61b777e5ea667a7,,,a8ee589f4edd8d164812d2bafdaf2515,Finished,22 Mar 2016  19:33,22 Mar 2016  20:25,51 mins 36 secs,18.69,1.00,1.00,1.00,1.00,0.89,0.67,0.92,1.00,1.00,1.00,1.00,1.00,1.00,0.67,0.89,1.00,1.00,0.67,1.00,1.00
d408b3605d323cfb8c6b0672080cb55a,b3ad0ad242e78cf6b57bfa433cb79e72,d8112a19ea70d64ca47a933184aef4fb,7ad6678e6628d766aff505e076b7c86d,,,4ed43478aa32b356a709a866201eb673,Finished,22 Mar 2016  22:14,22 Mar 2016  22:45,30 mins 43 secs,14.64,1.00,1.00,0.67,0.33,1.00,0.22,0.42,1.00,1.00,1.00,1.00,0.89,1.00,0.00,0.44,1.00,1.00,0.33,1.00,0.33
b8e8848759d51a8ddd7d24e965c7f46b,36bf98aa94aa88b936d41fdcc08f3e42,d453000047f7078a72a421e2fcee7898,d40a56349ab6623366b00d1b9d67fd66,,,8be4bfe416b9379d42c8e754dd05b9a6,Finished,22 Mar 2016  22:19,25 Mar 2016  01:08,2 days 2 hours,17.78,1.00,1.00,1.00,1.00,0.78,1.00,0.67,1.00,1.00,0.56,1.00,1.00,1.00,1.00,0.56,1.00,1.00,0.33,0.89,1.00
ba07635af979edab53fe93c30190d3fb,09f8a1d5cdcdedefc02213bf72af08d0,982443c212320e0241f6a35654ae7160,888f83ec4fa3c3f911b95d734feaa4c3,,,71fd9a4efcce577199336d6042f99621,Finished,22 Mar 2016  22:24,22 Mar 2016  22:26,1 min 41 secs,1.00,1.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6a5e8e5cbee68785e73fc29db811e207,0b77ee6b3e650fdf412a07695908aa3e,d736ff676e0b1b57a9bdb3afc6d15635,83cd5e74c2500282c767ba90a7a3ff0c,,,1b8e46617306176c5198d648eb602fbc,Finished,23 Mar 2016  10:25,31 Mar 2016  16:00,8 days 4 hours,18.56,1.00,1.00,1.00,1.00,0.89,0.89,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.44,1.00,0.67,1.00,1.00,0.67
fd3a3d004ae633bb72189d90ef17f2a7,d16536f8c3756f7e9a725da918570761,cd6d019f506ae6d750affb2462d84c1e,d7491082fac40b7f00ca1fdd1bb1b0c3,,,014026df7938ac2414017cba47747e7e,In progress,23 Mar 2016  11:53,-,-,-,1.00,1.00,0.67,0.67,0.89,0.67,-,1.00,-,0.67,0.89,1.00,1.00,-,-,1.00,1.00,-,-,0.83
7b16d9ba4cdf11405fa389e8f5792815,2e14d3f0bc3eed4b7c4707ccca734b7f,929936e5b5adf30f99f06fceed1d35bd,4cbd24ef5101fe4dbb6e358397bc3114,,,a6544860a0b73ceb25f7524b8f507955,Finished,23 Mar 2016  13:13,23 Mar 2016  13:28,14 mins 47 secs,19.56,1.00,1.00,1.00,1.00,1.00,0.78,1.00,1.00,0.89,1.00,0.89,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
d8071d2e1cd3956ea0c073185593b1f3,99d575441b4c2f284b4170a28bcc9bee,fbf29fac5df6024095633e41ad0f1dce,3ae1cacfc6d948ff6358f14d0ffdc8ee,,,8036aa68bed3167db905d728318cd4ee,Finished,23 Mar 2016  13:46,23 Mar 2016  21:29,7 hours 43 mins,17.33,1.00,1.00,1.00,1.00,0.89,0.89,0.50,0.89,1.00,1.00,0.67,0.78,1.00,1.00,1.00,1.00,1.00,0.00,0.89,0.83
056c8e2304c046ee2ebdc01e47d88d76,23f5c2b54694dd31536f83f9110329c5,68c0e7ea457427e52151f3ada97b1e6b,2853d9d2be16521e63a6b75147f36a6d,,,2691a2dc26713f808ef287325471535f,Finished,23 Mar 2016  14:01,23 Mar 2016  14:45,44 mins 32 secs,20.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
e332f631fd2837ac8e21b6d1435f2926,b382e23f36728283e1092fdea5e4d324,fe57d8fbac82c86cbbabe44ab4a96312,9fd67be3f4b9c4401831ff995ac70b2d,,,f2622f5ad420cc1a13b2a8d5f5905f6e,Finished,23 Mar 2016  14:46,26 Apr 2016  17:41,34 days 1 hour,18.28,1.00,1.00,1.00,1.00,1.00,0.56,0.83,1.00,1.00,1.00,1.00,0.89,1.00,1.00,0.33,1.00,1.00,1.00,0.67,1.00
7b293d15b187523ef63fcfb31486f2ba,a06d593c8ac2875d577d273ece304c84,710e54a46769351074ef54387ac66a90,64c09c422447f1397d0146815d10f0bc,,,e7e3a2be5cd5992c697558c954ee5242,In progress,23 Mar 2016  15:47,-,-,-,1.00,1.00,0.67,1.00,1.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7712b5bbc10d0c2578f984c9786405a8,385e80f744e62e0ae99926df8c6a543e,a5e61b64053ac8d724cf51b04d34dbdf,d23f52ab77a3321804034518cdc334c8,,,d58461900b4bf5b44b5dd6a60a05293c,Finished,23 Mar 2016  16:43,23 Mar 2016  17:23,40 mins 21 secs,16.72,1.00,1.00,1.00,1.00,1.00,0.67,1.00,1.00,0.22,0.67,0.89,0.89,1.00,1.00,0.89,1.00,1.00,0.00,1.00,0.50
1249e7a9200de156c9971feea1490052,3b6b012335449bb3663a2dfc0683a1b7,8289e7ac039fcf476783bef267ece7e9,c480ae231a0e5d58c694d13a6a9a6d56,,,d11244d869bfe3373500eee093108ac0,Finished,23 Mar 2016  19:03,20 Jun 2016  02:01,88 days 5 hours,16.28,1.00,0.67,0.67,1.00,0.44,0.78,0.89,0.89,0.89,1.00,0.67,1.00,1.00,1.00,0.89,1.00,1.00,0.33,1.00,0.17
4d47c53c06bc113355fe116724cb401d,b76316fcaac670abc33c2eed5ed2d198,335c73ce7e958b03cb666da98252915b,f42391f6092ee72cfc2fc853a3b5c24a,,,5b3c1b8e98a5848b6561c1544831a23e,Finished,23 Mar 2016  19:42,12 May 2016  10:28,49 days 13 hours,19.44,1.00,1.00,1.00,1.00,0.89,0.67,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.89,1.00,1.00,1.00,1.00,1.00
7d0169b7aaf5cba00de564f29d5a53e7,5f6bebfe9d0079c8006bfc6f32928600,3c9ecadc316a1cf7df583030eaca5933,38a3772f7ce41039b40868a4036276f9,,,011e5fcfbd3ba840e8f39a60f686ecfc,Finished,23 Mar 2016  19:55,23 Mar 2016  20:26,31 mins 21 secs,12.58,1.00,1.00,0.67,0.67,0.89,0.78,0.42,0.67,0.89,0.67,0.00,0.11,1.00,0.33,0.67,1.00,0.67,0.00,1.00,0.17
7d0169b7aaf5cba00de564f29d5a53e7,5f6bebfe9d0079c8006bfc6f32928600,3c9ecadc316a1cf7df583030eaca5933,38a3772f7ce41039b40868a4036276f9,,,011e5fcfbd3ba840e8f39a60f686ecfc,Finished,23 Mar 2016  20:27,23 Mar 2016  20:49,22 mins 29 secs,17.00,1.00,1.00,1.00,1.00,0.89,1.00,0.67,0.89,0.89,0.67,0.89,0.89,1.00,1.00,0.89,1.00,1.00,0.67,0.33,0.33
2d7fb3e00e4215a4c7a314dd6059cdc6,a75f5245171e5e7c6b79f425c0e6cf2a,c4959e4fe9574ea65630ecb83707e862,065f17ebad6c6258dd55293d7efbf4b5,,,e4a4fc8f7456a7ec2ced53f28ad2f04a,In progress,23 Mar 2016  20:43,-,-,-,1.00,1.00,1.00,1.00,-,-,-,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,-,-
a057435777fdb72334b05366b8e7b2bd,2c4833bb59a443a15b30b013449c0d29,ef994bdbae5299b36e38638d8588128c,2356090ed4b7ca7b54da67066960d7fe,,,6d7e8f2d27ab88383b6d6018ed726a07,Finished,23 Mar 2016  21:03,23 Mar 2016  21:46,42 mins 42 secs,18.00,1.00,1.00,1.00,1.00,0.67,0.67,0.75,1.00,0.89,1.00,1.00,1.00,1.00,1.00,0.56,1.00,1.00,0.67,0.89,0.92
aef6d036d825db387cd4e9a2b551274a,fcf57ee7087deb19ca3dc7d550001f79,9ceb7a9f1e44156162b9b9f087b9ec44,3cabda84757ca036967eb9cbc74f3bdd,,,a10223216f1cfb7d213971189ad035fa,Finished,23 Mar 2016  21:13,29 Jun 2016  15:30,97 days 17 hours,17.50,1.00,0.67,1.00,1.00,0.67,0.78,1.00,1.00,0.89,0.89,0.89,1.00,1.00,1.00,0.89,1.00,1.00,1.00,0.67,0.17
ba07635af979edab53fe93c30190d3fb,09f8a1d5cdcdedefc02213bf72af08d0,982443c212320e0241f6a35654ae7160,888f83ec4fa3c3f911b95d734feaa4c3,,,71fd9a4efcce577199336d6042f99621,Finished,23 Mar 2016  22:06,23 Mar 2016  22:55,49 mins 27 secs,18.22,1.00,1.00,1.00,1.00,0.78,1.00,1.00,0.89,1.00,1.00,1.00,1.00,1.00,0.67,1.00,1.00,1.00,0.33,0.56,1.00
cebea08c1ed78b1690e0b7562d151f34,24757a73c8e8e791da45d1d79aaa680f,1c52a5f8baabbb13a1b1e2b0b2805b15,bc5232d92d1d4c297a146ed813a01a5a,,,dc3e2e32a91cfaeb719767ba2779f66a,In progress,24 Mar 2016  07:04,-,-,-,1.00,1.00,0.67,1.00,1.00,0.33,0.89,1.00,0.89,1.00,0.89,1.00,1.00,0.33,1.00,1.00,1.00,1.00,1.00,1.00
9b14794d2a94ee080f0bf256cd82dd23,27e90c510df948f83f60f51504e7fb8a,8b04d701d0b57f2bcfe378f5b53f1814,a8585888567c8af07939b37daa1a4128,,,1ed9b485ed8c3f122b9dc5b4dfb210ee,Finished,24 Mar 2016  11:25,13 Jul 2016  12:24,110 days 23 hours,15.56,1.00,1.00,0.67,0.67,0.89,0.67,0.78,1.00,1.00,0.22,0.78,0.89,1.00,1.00,0.89,1.00,1.00,0.00,0.78,0.33
7a66fd68917f2b5a95ca83d527978ead,7f2087201fead5cb7f31ae18c7ce3a91,698afd692b033c92e9b477407b0d2226,0d5b2caddd3153ba426efecc6bdd9f05,,,1f404a7f79b5bcbdce04116c58a06ae1,In progress,24 Mar 2016  12:19,-,-,-,1.00,0.67,-,0.67,0.67,0.56,-,1.00,-,-,0.89,-,1.00,0.00,-,1.00,1.00,-,-,1.00
bbb00eef5fe7c4cc927d2fde17d23dc9,c798c13d79fde38bf2553689f01fb26c,74936ec0d418e697544c8ccde78ff3fb,fd84ea62edae08f5ea4cd18e29511b30,,,ed8495e66c88c6cead83e02cb8809566,Finished,24 Mar 2016  13:07,28 Mar 2016  14:34,4 days,17.83,1.00,1.00,1.00,1.00,0.78,0.22,0.83,0.89,0.78,1.00,1.00,1.00,1.00,1.00,0.67,1.00,1.00,0.67,1.00,1.00
aff457887b5f78e777fa6a47a05b8df5,efe290c594a7bdd556ae43ecd638d392,8800e795e6c092813c8d151f3d1e3444,c6d9c47f168caed68dc51aff3d26cca4,,,afd24f88924b25d44ae14be951e6e26c,Finished,24 Mar 2016  16:45,24 Mar 2016  17:25,39 mins 26 secs,19.11,1.00,1.00,1.00,1.00,1.00,0.78,0.89,1.00,0.78,0.67,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
74a6695537a78818972bfce769e068d6,2f5fd6a41d1e2795a3f6a61f0dc93750,13ccb3acc5fa006d97c6d07b6dad8bb7,59b028fe659b29be696ded68159b18f3,,,3cba5486be6d5ff12e0cb8ce318efb63,Finished,24 Mar 2016  18:01,24 Mar 2016  19:18,1 hour 17 mins,19.22,1.00,1.00,1.00,1.00,0.89,1.00,1.00,0.78,0.89,1.00,1.00,1.00,1.00,1.00,0.67,1.00,1.00,1.00,1.00,1.00
2062913e34cc14d289123305145c17c0,87c1f65c6eb8e7b5384dccd570685d35,27d7ae2d60075eba07edd8222a67f895,01679542bebfb044ca81f73848bc322c,,,9fcb70def22692855e60993b5a316d83,In progress,24 Mar 2016  21:13,-,-,-,1.00,0.67,0.33,1.00,1.00,0.78,-,-,-,-,-,-,-,-,-,-,-,-,-,-
71292e684f5e6e09ae41144d846243ef,5004796c9d2500783cf54ba29ef91893,3d8d9639712d7e200d5d34a00ef82313,733a57042e4a32ce2fafc24ff9dbee07,,,a8595eda3986c087163ecf4cbc152671,Finished,24 Mar 2016  21:40,24 Mar 2016  22:16,35 mins 23 secs,19.78,1.00,1.00,1.00,1.00,1.00,1.00,0.89,1.00,1.00,1.00,1.00,0.89,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
b8e8848759d51a8ddd7d24e965c7f46b,36bf98aa94aa88b936d41fdcc08f3e42,d453000047f7078a72a421e2fcee7898,d40a56349ab6623366b00d1b9d67fd66,,,8be4bfe416b9379d42c8e754dd05b9a6,Finished,25 Mar 2016  01:10,25 Mar 2016  01:35,25 mins 13 secs,19.33,1.00,0.67,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.67,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
308dd3a420f8867f4facc8b7f48cab68,c16b6497de52051bf1f88a632000359e,826067f433e214a4f26ef4aafde630a2,91a13cb8c554e4969b5c6472bdd61fcd,,,2cf645f4ac0e887ba72d2928840e2743,Finished,25 Mar 2016  11:30,11 May 2016  20:23,47 days 7 hours,17.72,1.00,1.00,1.00,1.00,0.89,0.67,0.83,0.89,0.89,1.00,0.89,1.00,1.00,1.00,0.89,1.00,1.00,1.00,0.78,0.00
8c2b850e8fd6df15da0b706656444839,5111f9829f8381091a9e41ddae078935,2da8b5a6b1f9523311611289d8971e6c,b252a7216bd096651cabeef5967df4bc,,,3f6d397ba82669039df5107a45214899,Finished,25 Mar 2016  15:11,10 May 2016  14:01,45 days 21 hours,18.89,1.00,1.00,1.00,1.00,1.00,1.00,0.83,1.00,0.89,1.00,1.00,1.00,1.00,0.67,1.00,1.00,1.00,1.00,1.00,0.50
79b3e3b45f8daf28b37405c254e44953,e49691f230774e3e7dce8e3e7eab3da7,3da88f3c8f1ae54e9ec50e4f7fb3b24c,b01e6dfa465f0555140e023a8cb3ac3c,,,1f9659a4d451cdf0dded6ac4f9abda6d,Finished,25 Mar 2016  15:34,25 Mar 2016  16:13,38 mins 5 secs,18.33,1.00,1.00,1.00,1.00,0.89,1.00,1.00,1.00,0.89,0.33,1.00,1.00,1.00,1.00,0.89,1.00,1.00,0.33,1.00,1.00
da42351aaaf7981c5a9be773ccbfcb4f,ad5c0199bafd65a0ecf69c1ea83b14de,9f012c8c9dc976ce4384e1a70b720817,325f0042010eba76140826cfc2d5826d,,,f01224799e0e615b632de1817dc5e47c,Finished,25 Mar 2016  16:04,24 Apr 2016  09:38,29 days 16 hours,16.83,1.00,1.00,1.00,0.00,0.89,0.56,0.83,0.89,0.67,0.89,1.00,0.89,1.00,0.33,0.89,1.00,1.00,1.00,1.00,1.00
d8ce04b45b717d87a414968b0c54fde0,8546e2f0310670e31c6a29138484b8c3,98caf12e9bff906c7ddac794ae5b1e59,391e8f418c733fd5d111d4acd82e7b70,,,e18ebfcfc8ca5b9dcaa1604da95c4e24,Finished,25 Mar 2016  17:43,15 Apr 2016  20:15,21 days 1 hour,18.00,1.00,1.00,1.00,0.67,1.00,0.44,0.75,1.00,1.00,0.89,0.89,0.78,1.00,1.00,0.67,1.00,1.00,1.00,1.00,0.92
2face2be2faab75415fa39fc6e4195a8,28a2888357fa05252f09f588342b6de7,0896811f6e57ea09d723f8461ea93bf2,054df6021e891bbbe96d7cb6a60f7806,,,93850f6207c0ca3be1baa15ef6301f3e,Finished,25 Mar 2016  22:12,25 Mar 2016  22:57,44 mins 48 secs,17.56,1.00,1.00,1.00,0.67,0.78,0.44,1.00,1.00,1.00,0.78,1.00,1.00,1.00,1.00,0.89,1.00,1.00,0.67,0.33,1.00
5ac5a31e539199873ee9637a8fac7553,4c5f982fb07852a67188bd6bcb1c7178,3ae4809427d7795d877e3913dfa976bf,a2faec71c8a710d33ed04617ff1ebbc7,,,531a40ff300f8fb9fc913d5b1c5632cc,Finished,26 Mar 2016  07:03,26 Mar 2016  08:27,1 hour 23 mins,19.78,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.78,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2af33ebc6e56d0eb97aa802879bad8a0,c4cf904e05c012676b0f16388ccee9f9,8d87573d955b7d1735e1370df0546fa6,dac31acdd5d38a4eb776b9fcc9d17434,,,fd874911bc1fcc5881fa603314dfe7f8,Finished,26 Mar 2016  20:49,26 Mar 2016  21:19,30 mins 19 secs,16.22,1.00,0.67,0.67,1.00,0.89,0.44,1.00,1.00,1.00,0.89,1.00,1.00,1.00,0.67,1.00,1.00,1.00,0.00,0.33,0.67
e9a288575bcad1f8e53c68f69c42a0a0,ba4e3b9e19b0d9023aa34b693ae13b66,efbb4d337335e74c3541ca9cb1809f35,ab82d8a37e33a4edf69bc7ca7daf69ef,,,6011dc54437d537b686bb5b95726517e,Finished,27 Mar 2016  09:26,27 Mar 2016  10:27,1 hour,17.39,1.00,1.00,0.33,1.00,1.00,0.89,1.00,1.00,0.67,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.67,1.00,0.83
61e048c42c6c5caec8dd36bccfee9172,490eea083af0519ef48c796732b9b511,2c37abba0b3d3df9131e634f72137138,790709dcadf9762adc06ab4d3d0767ed,,,14afa7fcf3c2daf6c6a0119671673ca5,Finished,27 Mar 2016  15:01, 9 Apr 2016  15:03,13 days,17.14,1.00,1.00,1.00,1.00,0.89,1.00,0.92,0.89,0.11,1.00,0.89,0.89,1.00,1.00,0.89,1.00,0.67,0.67,1.00,0.33
818d0dee328f9d3bd1fe2aedf9d6e223,b72bc6c019b0d1d682c7c0b5580ad43f,ad7129e685125a827164c751d572f369,cdab8f8cba3e4e4bd7f4d07a0aea6034,,,0780c24778d0fecbcda9ff7e4b5b7128,Finished,27 Mar 2016  16:02,14 Apr 2016  20:16,18 days 4 hours,18.11,1.00,1.00,1.00,1.00,0.89,0.78,1.00,1.00,0.56,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.67,1.00,0.22,1.00
9f90e7ebbae1165d9f4ea10d7198147b,dbd175dede68a3c1d7a303b9c55901b2,656955a4058afa898df58a7ad13615e4,01d33491c7acbbe8f3077413a0975789,,,1e1e62cd468f4c9e24737c4c128389eb,Finished,28 Mar 2016  06:19, 7 Apr 2016  21:36,10 days 15 hours,16.28,1.00,1.00,0.67,1.00,0.67,0.00,0.83,1.00,0.67,0.44,0.89,0.89,1.00,1.00,1.00,1.00,1.00,0.33,0.89,1.00
a05d5d166a47907a40e5a8bad25449ba,0ae6882e42cbc9b44aeca799ac2924ff,82ba751a6d06086375e763968ff8729f,eba3c7795158741fa509f79ff1747273,,,f765ca718e505b8417d30725a329df55,Finished,28 Mar 2016  08:06, 2 Apr 2016  00:23,4 days 16 hours,15.44,1.00,1.00,0.67,1.00,0.78,0.89,0.17,1.00,1.00,1.00,0.89,0.89,1.00,0.33,0.00,0.67,1.00,0.67,1.00,0.50
39d10d454f402b66953f84943d491b1f,2e17508a0230038db99a060be4eff77f,83d54d72cb200cfa0b335feb8cdd64ca,8b5fa54a948ded4336c81b1abbfe7b52,,,b58e46cc3bef8085a05d2f6e24b4734f,Finished,28 Mar 2016  11:59,28 Mar 2016  12:24,25 mins 13 secs,19.39,1.00,1.00,1.00,0.67,1.00,1.00,1.00,1.00,0.89,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.83
446cddee0389ae92f9ade47f96cdf66f,7a1257308cb12889c5f311484703e232,e3600391ea3d11ce89babf42432f73a1,d1a35d288dfe29f2cb22e20b8f8c5212,,,ac7ede96d33c7c0cbd837996e0ca6473,Finished,28 Mar 2016  13:11,26 Apr 2016  16:52,29 days 3 hours,18.11,1.00,1.00,1.00,1.00,0.89,0.78,1.00,0.44,1.00,0.78,0.89,1.00,1.00,1.00,1.00,1.00,1.00,0.33,1.00,1.00
676dc045d50e3727a5e04c4cea34fcb4,bfd210eae9cfca5f452f2d741e8d30bf,5c049c7221fe535f6427fa64cf8d4069,fc83d90e28498c333950bcc458b60bde,,,f040303e55fd9022dc677448a645ce4b,Finished,28 Mar 2016  15:30,28 Mar 2016  15:59,29 mins 3 secs,17.78,1.00,1.00,1.00,0.67,1.00,0.89,1.00,1.00,1.00,0.56,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.33,1.00,0.33
81abb41e70afd05fadd1c9ef7697fcb8,3959c321828b0272a35fc6fe9cb9aa4e,fc48852d3d72e592de1b9ae24cd52697,5355523788afb249175bdb8b1d12380e,,,f24ca4514dd0e2dacc41da5d31aac26b,Finished,28 Mar 2016  15:31,27 May 2016  11:55,59 days 20 hours,16.17,1.00,1.00,1.00,1.00,0.22,0.33,1.00,1.00,1.00,0.44,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.33,0.67,0.17
8ed827d3a1c8ed2b406a916fbf14ed16,098fc850df886421b1530ce05a317e13,40bb153ab8577297b738dbbcf0cb9d07,a8994e2679d4bb8dcc78b4d1da8d75a6,,,72977bab87dcafb61dfa3b6072545607,Finished,28 Mar 2016  17:11,28 Mar 2016  18:06,54 mins 17 secs,18.44,1.00,1.00,1.00,0.67,1.00,0.78,1.00,1.00,1.00,0.44,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.67,0.89,1.00
cf42804fe6b4e07b8d12d2b9f996cdb6,e29122df19e44b95ea01e506b63eb60f,f88a1f5a0f60b28501ef013964ad826d,408e03d8235fa7f138336e42ef9a8912,,,028b09f9b240cd42a3ce6fbb31a2eff4,Finished,28 Mar 2016  19:56,10 May 2016  18:08,42 days 22 hours,18.67,1.00,0.67,1.00,1.00,0.33,0.89,1.00,0.89,1.00,0.89,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
ddaaa9929448a2a18a9aa950166869e2,553cf5f96129a48b07ece8055c84fa3a,46ee79f3105769a8011db5bdfa2f02c7,1a7cfacbed1a3e4373575cc2807b27d2,,,72a8e8f709cce5e866770005bb28708b,Finished,28 Mar 2016  20:55,13 May 2016  09:40,45 days 12 hours,14.61,1.00,1.00,0.67,1.00,0.89,1.00,0.89,0.78,0.00,0.67,1.00,0.33,1.00,1.00,0.78,1.00,1.00,-,0.44,0.17
6634a328ea4d71088f25dd37576246c7,a2f3cc7ff416b9c02f7ef07ccdfb7a5c,a2fee979807c43b7b9294bcb1965cdcc,c928277dea153a7502cff4d1090f8a38,,,aefc8ca69295d627eda021f35979cb58,Finished,29 Mar 2016  07:36,29 Mar 2016  09:41,2 hours 4 mins,16.83,1.00,1.00,1.00,1.00,0.67,0.33,1.00,1.00,1.00,0.67,0.89,0.89,1.00,1.00,1.00,1.00,1.00,0.00,0.89,0.50
1781f988a433f91a66bdc4a1284955c2,01c90fdbe7d340c29add98a3ef0237e5,cc07f3f6f39cb600a98dfe9197634439,8d969d5ce2e8843e1da6c86e0b09aa8d,,,f95273dc308dfd7539e95e35aaf3c78f,Finished,29 Mar 2016  13:17,11 Apr 2016  08:12,12 days 18 hours,19.33,1.00,1.00,1.00,1.00,1.00,0.44,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.89,1.00
